"stop_names","label","line_nbr","direction","passengers_in","passengers_out","travel_time","stopping_time","flow_l_in","flow_l_out","flow_n_in","transfers_in","transfers_in%","diff_in","err_in%","flow_n_out","transfers_out","transfers_out%","diff_out","err_out%"
"S70_A_EPNEX_F","Epenex",70,"A",168378.89,37440.254,77.2442591691009,34.1762615,168376.798714286,37442.3452857143,167904.053,0,0,-472.746,-0.281,37337.219,0,0,-105.126,-0.281
"S70_A_CROCH_F","Crochy",70,"A",197904.47,119331.34,78.7388409775283,39.3447744,197902.378714286,119333.431285714,197346.736,0,0,-555.643,-0.281,118998.381,0,0,-335.05,-0.281
"S70_A_CERIS_F","Cerisaie",70,"A",300852.06,131618.06,54.6489426970428,40.1416105,300849.968714286,131620.151285714,300005.284,0,0,-844.685,-0.281,131250.603,0,0,-369.548,-0.281
"S70_A_BASS_F","Bassenges",70,"A",100111.05,69298.02,94.3865234494426,32.9853573,100108.958714286,69300.1112857143,99827.887,0,0,-281.072,-0.281,69105.538,0,0,-194.573,-0.281
"S70_A_EPFL_L","EPFL",70,"A",1195531.1,717831.25,84.1724108070662,63.1584371,1195529.00871429,717833.341285714,1192172.336,0,0,-3356.673,-0.281,715362.884,456.288,0.064,-2014.169,-0.281
"S70_A_SORGE_F","UNIL-Sorge",70,"A",674112.44,349677.2,75.5258322098932,43.5841759,674110.348714286,349679.291285714,672109.971,107.991,0.016,-1892.387,-0.281,348697.502,0,0,-981.789,-0.281
"S70_A_MLINE_F","UNIL-Mouline",70,"A",369566.38,199436.84,71.7159069690243,38.5830551,369564.288714286,199438.931285714,368526.667,0,0,-1037.622,-0.281,198878.97,0,0,-559.961,-0.281
"S70_A_CHBR_F","UNIL-Chamberonne",70,"A",506119.34,263519.06,75.0799071618037,39.317517,506117.248714286,263521.151285714,504696.228,0,0,-1421.021,-0.281,262673.582,107.991,0.041,-739.578,-0.281
"S70_A_BNETT_F","Bourdonnette",70,"A",600659.25,161075.19,130.140051786639,45.0698566,600657.158714286,161077.281285714,598970.699,0,0,-1686.46,-0.281,160625.027,0,0,-452.254,-0.281
"S70_A_MALEY_F","Malley",70,"A",746242.6,383231.44,66.1566072908036,54.3290937,746240.508714286,383233.531285714,744145.296,0,0,-2095.213,-0.281,382157.532,0,0,-1075.999,-0.281
"S70_A_PROV_F","Provence",70,"A",347658.9,175699.92,73.6239077318093,36.7562759,347656.808714286,175702.011285714,346680.696,0,0,-976.113,-0.281,175208.695,0,0,-493.316,-0.281
"S70_A_MTELY_F","Montelly",70,"A",285547.53,288972.62,113.063198873519,49.3700667,285545.438714286,288974.711285714,284743.715,0,0,-801.724,-0.281,288163.362,0,0,-811.349,-0.281
"S70_A_VIGIE_F","Vigie",70,"A",166900.14,693564.9,72.9646549402283,54.7801913,166898.048714286,693566.991285714,166429.451,0,0,-468.598,-0.281,691619.674,0,0,-1947.317,-0.281
"S70_A_FLON_R","Lausanne-Flon",70,"A",0,3693565,NA,19.4457082,0,3693567.09128571,0,0,NA,0,NA,3683196.721,0,0,-10370.37,-0.281
"S70_R_FLON_R","Lausanne-Flon",70,"R",3442583,0,81.1810814824243,241.5860128,3443623.34107143,0,3434040.049,0,0,-9583.292,-0.278,0,0,NA,0,NA
"S70_R_VIGIE_R","Vigie",70,"R",633576.5,128167.625,116.160062258119,42.0119222,634616.841071429,127127.283928571,568733.503,64303.783,10.133,-1579.555,-0.249,126770.351,0,0,-356.933,-0.281
"S70_R_MTELY_R","Montelly",70,"R",342453.78,309802.03,62.8178135115381,46.4443673,343494.121071429,308761.688928571,342534.075,0,0,-960.046,-0.279,306079.132,1820.787,0.59,-861.77,-0.279
"S70_R_PROV_R","Provence",70,"R",161861.56,261559.84,76.7753636800033,34.9087815,162901.901071429,260519.498928571,162437.27,0,0,-464.631,-0.285,259788.042,0,0,-731.457,-0.281
"S70_R_MALEY_R","Malley",70,"R",417315.6,683117.6,148.088429131559,48.0945672,418355.941071429,682077.258928571,417151.324,0,0,-1204.617,-0.288,680162.201,0,0,-1915.058,-0.281
"S70_R_BNETT_R","Bourdonnette",70,"R",202209.45,614553.44,77.5292743953294,74.8129223,203249.791071429,613513.098928571,200354.522,2315.301,1.139,-579.968,-0.285,611790.548,0,0,-1722.551,-0.281
"S70_R_CHBR_R","UNIL-Chamberonne",70,"R",253486.06,496170.8,76.0613274410073,45.0787531,254526.401071429,495130.458928571,253790.093,0,0,-736.308,-0.289,493740.289,0,0,-1390.17,-0.281
"S70_R_MLINE_R","UNIL-Mouline",70,"R",217213.94,307430.8,75.7250302347888,43.8728842,218254.281071429,306390.458928571,217622.011,0,0,-632.27,-0.29,296659.968,8895.417,2.903,-835.074,-0.273
"S70_R_SORGE_R","UNIL-Sorge",70,"R",323638.75,698708,100.35,37.291651,324679.091071429,697667.658928571,303556.791,20237.135,6.233,-885.165,-0.273,695708.828,0,0,-1958.831,-0.281
"S70_R_EPFL_R","EPFL",70,"R",719806.06,1179861.5,67.1055472201384,57.449555,720846.401071429,1178821.15892857,718733.149,0,0,-2113.252,-0.293,1175511.401,0,0,-3309.758,-0.281
"S70_R_BASS_R","Bassenges",70,"R",67689.13,86852.02,68.4803450025368,34.5462628,68729.4710714286,85811.6789285714,68527.879,0,0,-201.592,-0.293,85570.747,0,0,-240.932,-0.281
"S70_R_CERIS_R","Cerisaie",70,"R",167004.58,292390.3,78.1649486627978,44.7265145,168044.921071429,291349.958928571,167551.12,0,0,-493.801,-0.294,290531.94,0,0,-818.019,-0.281
"S70_R_CROCH_R","Crochy",70,"R",121356.27,220284.16,85.6162290491457,39.417272,122396.611071429,219243.818928571,122036.438,0,0,-360.173,-0.294,218628.251,0,0,-615.568,-0.281
"S70_R_EPNEX_R","Epenex",70,"R",45965.715,200640.33,82.6891266393276,45.5216509,47006.0560714286,199599.988928571,46867.549,0,0,-138.507,-0.295,199039.575,0,0,-560.414,-0.281
"S70_R_R-CFF_F","Renens-Gare",70,"R",0,1665751.5,NA,19.8670267,0,1664711.15892857,0,0,NA,0,NA,1639665.483,20429.031,1.227,-4616.645,-0.277
"S72_A_OUC","Ouchy-Olympique",72,"A",2219359,0,120,20,2250761.80769231,0,2238871.874,15961.337,0.709,4071.403,0.181,0,0,NA,0,NA
"S72_A_JOR","Jordils",72,"A",461925,56509,60,20,493327.807692308,25106.1923076923,494223.455,3.169,0.001,898.816,0.182,2503.57,26595.124,105.931,3992.502,15.902
"S72_A_DEL","Délices",72,"A",1095973,135670,60,20,1127375.80769231,104267.192307692,1129103.006,325.557,0.029,2052.755,0.182,103974.443,0,0,-292.749,-0.281
"S72_A_GRA","Grancy",72,"A",673332,273402,60,20,704734.807692308,241999.192307692,706018.864,0,0,1284.056,0.182,24131.973,231588.529,95.698,13721.31,5.67
"S72_A_CFF","Lausanne-Gare",72,"A",6391538,1139179,120,20,6422940.80769231,1107776.19230769,6434635.298,0,0,11694.49,0.182,1104665.906,0,0,-3110.286,-0.281
"S72_A_FLO","Lausanne-Flon",72,"A",2366157,4435935,120,20,2397559.80769231,4404532.19230769,2401915.772,0,0,4355.964,0.182,4392165.656,0,0,-12366.536,-0.281
"S72_A_RIP","Riponne-M.Béjart",72,"A",1447749,2194807,60,20,1479151.80769231,2163404.19230769,1481835.479,0,0,2683.671,0.181,1830388.829,327845.633,15.154,-5169.73,-0.239
"S72_A_BES","Bessières",72,"A",736250,1362018,60,20,767652.807692308,1330615.19230769,769038.352,0,0,1385.544,0.18,1326879.245,0,0,-3735.947,-0.281
"S72_A_OUR","Ours",72,"A",386207,1158174,120,20,417609.807692308,1126771.19230769,135847.645,282000.558,67.527,238.395,0.057,1123607.574,0,0,-3163.618,-0.281
"S72_A_CHU","CHUV",72,"A",427689,1651003,120,20,459091.807692308,1619600.19230769,459920.871,0,0,829.063,0.181,1615052.866,0,0,-4547.326,-0.281
"S72_A_SAL","Sallaz",72,"A",536761,2294182,60,20,568163.807692308,2262779.19230769,569190.074,0,0,1026.266,0.181,2256426.023,0,0,-6353.169,-0.281
"S72_A_FOU","Fourmi",72,"A",90715,625110,120,20,122117.807692308,593707.192307692,122338.376,0,0,220.568,0.181,592040.25,0,0,-1666.942,-0.281
"S72_A_VEN","Vennes",72,"A",37526,533103,180,20,68928.8076923077,501700.192307692,69053.294,0,0,124.486,0.181,500291.577,0,0,-1408.615,-0.281
"S72_A_CRO","Croisettes",72,"A",0,1828562,NA,20,0,1797159.19230769,0,0,NA,0,NA,1792113.337,0,0,-5045.855,-0.281
"S72_R_CRO","Croisettes",72,"R",1541336,0,60,20,1559100.96153846,0,1559205.397,2719.543,0.174,2823.978,0.181,0,0,NA,0,NA
"S72_R_VEN","Vennes",72,"R",477000,43921,120,20,494764.961538462,26156.0384615385,495662.626,0,0,897.664,0.181,26082.601,0,0,-73.437,-0.281
"S72_R_FOU","Fourmi",72,"R",537583,94827,120,20,555347.961538462,77062.0384615385,556355.423,0,0,1007.461,0.181,76845.673,0,0,-216.365,-0.281
"S72_R_SAL","Sallaz",72,"R",1782921,253515,120,20,1800685.96153846,235750.038461538,1803951.626,0,0,3265.664,0.181,235088.127,0,0,-661.911,-0.281
"S72_R_CHU","CHUV",72,"R",1371616,454497,60,20,1389380.96153846,436732.038461538,1391899.504,0,0,2518.542,0.181,161067.909,275187.515,63.011,-476.614,-0.109
"S72_R_OUR","Ours",72,"R",765602,351012,120,20,783366.961538462,333247.038461538,784783.948,0,0,1416.986,0.181,332311.386,0,0,-935.652,-0.281
"S72_R_BES","Bessières",72,"R",924277,656071,60,20,942041.961538462,638306.038461538,647749.49,295468.603,31.365,1176.131,0.125,636513.877,0,0,-1792.161,-0.281
"S72_R_RIP","Riponne-M.Béjart",72,"R",1589294,1451926,120,20,1607058.96153846,1434161.03846154,1609969.942,0,0,2910.98,0.181,1430134.367,0,0,-4026.671,-0.281
"S72_R_FLO","Lausanne-Flon",72,"R",3841028,1972544,60,20,3858792.96153846,1954779.03846154,3865788.709,0,0,6995.747,0.181,1943283.89,6023.732,0.308,-5471.416,-0.28
"S72_R_CFF","Lausanne-Gare",72,"R",863020,6032357,120,20,880784.961538462,6014592.03846154,802726.088,79512.881,9.028,1454.007,0.165,5997704.963,0,0,-16887.075,-0.281
"S72_R_GRA","Grancy",72,"R",274389,442154,60,20,292153.961538462,424389.038461538,292684.146,0,0,530.184,0.181,423197.488,0,0,-1191.55,-0.281
