"stop_names","label","line_nbr","direction","passengers_in","passengers_out","travel_time","stopping_time","flow_l_in","flow_l_out","sigma_in","transferts_in","transferts_in%","diff_in","err_in%","sigma_out","transferts_out","transferts_out%","diff_out","err_out%"
"S67_A_BELMT_E","Belmont-s-L., Centre",67,"A",656.8387,1325.5781,61.3020590108257,25.7346072,656.839120058824,1325.57767994118,656.839,0,0,0,0,1326.038,0,0,0.46,0.035
"S67_A_BLESS_E","Belmont-s-L., Blessoney",67,"A",648.56995,1143.97,68.0494587136489,22.9949055,648.570370058824,1143.96957994118,648.57,0,0,0,0,1144.367,0,0,0.397,0.035
"S67_A_LANDA_E","Lutry, Landar",67,"A",558.34235,728.0587,89.7306304393972,24.7257482,558.342770058824,728.058279941176,167.503,394.494,70.654,3.654,0.654,728.291,0.02,0.003,0.253,0.035
"S67_A_ECHER_E","Lutry, Echerins",67,"A",54.038857,304.4258,53.6265648207087,11.9953301,54.0392770588235,304.425379941176,54.039,0,0,0,0,304.531,0,0,0.106,0.035
"S67_A_CROIX_S","Lutry, Croix/Lutry",67,"A",1327.9417,4103.0264,78.6646846464217,55.1493741,1327.94212005882,4103.02597994118,398.651,929.376,69.986,0.085,0.006,4103.5,0.938,0.023,1.412,0.034
"S67_A_SAPEL_E","Lutry, Sapelle",67,"A",465.3242,1583.2734,48.3385007432576,16.8842642,465.324620058824,1583.27297994118,465.325,0,0,0,0,1583.823,0,0,0.55,0.035
"S67_A_JDILL_E","Lutry, Jordillon",67,"A",580.46533,1599.8159,42.2767041834785,15.9294967,580.465750058824,1599.81547994118,580.466,0,0,0,0,1600.371,0,0,0.556,0.035
"S67_A_FORNI_E","Villette (Lavaux), Pra Forni",67,"A",1833.9927,2335.5955,82.4052676295667,20.5674241,1833.99312005882,2335.59507994118,1833.993,0,0,0,0,2336.406,0,0,0.811,0.035
"S67_A_GRAVX_E","Grandvaux, Pra Grana",67,"A",1976.4905,1705.2767,84.6593033135089,66.7449023,1976.49092005882,1705.27627994118,1976.491,0,0,0,0,1705.868,0,0,0.592,0.035
"S67_A_GENE_S","Grandvaux, Genevrey",67,"A",772.27246,407.2619,79.6591056383668,18.7759133,772.272880058824,407.261479941177,772.273,0,0,0,0,407.403,0,0,0.142,0.035
"S67_A_GVG_S","Grandvaux, gare sud",67,"A",5402.106,1980.4019,85.5452421410365,54.2164614,5402.10642005882,1980.40147994118,5402.106,0,0,0,0,1981.089,0,0,0.688,0.035
"S67_A_CNAX_E","Grandvaux, Chenaux",67,"A",379.3986,135.1499,172.065420560748,14.8209431,379.399020058824,135.149479941176,379.399,0,0,0,0,135.196,0,0,0.047,0.035
"S67_A_MOUN_S","Riex, Mouniaz",67,"A",1603.1501,1355.5676,62.1045251752709,53.2880204,1603.15052005882,1355.56717994118,1603.151,0,0,0,0,1356.038,0,0,0.471,0.035
"S67_A_COLO_O","Cully, Colombaires",67,"A",22.225185,1089.5024,53.287369640788,14.2938177,22.2256050588235,1089.50197994118,22.226,0,0,0,0,1089.88,0,0,0.378,0.035
"S67_A_CUYG_B","Cully, gare",67,"A",0,12642.211,NA,20.6584009,0,12642.2105799412,0,0,NA,0,NA,12646.599,0,0,4.388,0.035
"S67_R_CUYG_B","Cully, gare",67,"R",18001.475,0,76.3368711526215,1069.1097432,18001.4749422059,0,18001.475,0,0,0,0,0,0,NA,0,NA
"S67_R_COLO_E","Cully, Colombaires",67,"R",486.69495,341.4289,72.9755994058986,10.7822118,486.694892205882,341.428957794118,486.695,0,0,0,0,341.547,0,0,0.118,0.035
"S67_R_MOUN_N","Riex, Mouniaz",67,"R",1269.6051,3440.561,129.130600976853,34.9929981,1269.60504220588,3440.56105779412,1269.605,0,0,0,0,3441.755,0,0,1.194,0.035
"S67_R_CNAX_O","Grandvaux, Chenaux",67,"R",345.16675,1111.077,118.456147893379,23.2408155,345.166692205882,1111.07705779412,345.167,0,0,0,0,1111.463,0,0,0.386,0.035
"S67_R_GVG_N","Grandvaux, gare sud",67,"R",4670.595,5503.755,91.1042020373514,56.8239467,4670.59494220588,5503.75505779412,4670.595,0,0,0,0,5505.666,0,0,1.911,0.035
"S67_R_GENE_N","Grandvaux, Genevrey",67,"R",652.47595,1947.5331,80.3348896434635,28.4783531,652.475892205882,1947.53315779412,652.476,0,0,0,0,1948.209,0,0,0.676,0.035
"S67_R_GRAVX_O","Grandvaux, Pra Grana",67,"R",1664.568,3365.8318,48.9802673456397,27.9219015,1664.56794220588,3365.83185779412,1664.568,0,0,0,0,3367,0,0,1.168,0.035
"S67_R_FORNI_O","Villette (Lavaux), Pra Forni",67,"R",2464.7861,2596.541,54.2366298811545,36.3914704,2464.78604220588,2596.54105779412,2464.786,0,0,0,0,2597.442,0,0,0.901,0.035
"S67_R_JDILL_O","Lutry, Jordillon",67,"R",1722.8438,950.41437,53.3514431239389,17.1156621,1722.84374220588,950.414427794118,1722.844,0,0,0,0,950.744,0,0,0.33,0.035
"S67_R_SAPEL_O","Lutry, Sapelle",67,"R",2674.7466,485.2642,92.419779286927,18.4741087,2674.74654220588,485.264257794118,2674.747,0,0,0,0,485.433,0,0,0.169,0.035
"S67_R_CROIX_O","Lutry, Croix/Lutry",67,"R",4606.657,1854.0223,30.668576278379,39.3427419,4606.65694220588,1854.02235779412,4604.19,2.413,0.052,-0.054,-0.001,976.644,883.86,47.673,6.482,0.35
"S67_R_ECHER_O","Lutry, Echerins",67,"R",86.12155,43.804527,96.6764269043072,7.5692765,86.1214922058824,43.8045847941176,86.121,0,0,0,0,43.82,0,0,0.015,0.034
"S67_R_LANDA_O","Lutry, Landar",67,"R",446.08557,622.265,58.4258119295266,15.6539359,446.085512205882,622.265057794118,445.507,0.574,0.129,-0.005,-0.001,186.744,440.113,70.728,4.592,0.738
"S67_R_BLESS_O","Belmont-s-L., Blessoney",67,"R",731.83826,625.94653,65.508067940552,17.2432605,731.838202205882,625.946587794118,731.838,0,0,0,0,626.164,0,0,0.217,0.035
"S67_R_BELMT_O","Belmont-s-L., Centre",67,"R",1033.2051,587.89136,49.5347060072172,19.3518047,1033.20504220588,587.891417794118,1033.205,0,0,0,0,349.129,240.073,40.836,1.311,0.223
"S67_R_GCHAM_O","Belmont-s-L., Grands-Champs",67,"R",787.16626,634.17267,94.3771501380336,19.6478455,787.166202205882,634.172727794118,763.986,22.987,2.92,-0.193,-0.025,634.393,0,0,0.22,0.035
"S67_R_CHNAU_O","Pully, Chenaulaz",67,"R",30.253399,36.605667,86.0784939374601,11.7636441,30.2533412058824,36.6057247941175,30.253,0,0,0,0,36.618,0,0,0.012,0.033
"S67_R_VVERT_B","Pully, Val-Vert",67,"R",0,17527.168,NA,15.4022548,0,17527.1680577941,0,0,NA,0,NA,15459.594,2047.617,11.683,-19.957,-0.114
"S68_A_LYGAR_C","Lutry, gare",68,"A",5272.18,6.3213444,130.315892740353,958.5346556,5356.57162908571,6.3213444,5356.572,0,0,0,0,6.324,0,0,0.003,0.047
"S68_A_CHAMP_N","Les Champs",68,"A",18181.66,1823.4204,65.5516873889876,49.3233689,18266.0516290857,1739.02877091429,9883.408,8393.092,45.949,10.448,0.057,900.293,838.348,48.208,-0.388,-0.022
"S68_A_ORZEN_N","Orzens",68,"A",911.7954,1514.4529,30.867511247928,10.8931912,996.187029085714,1430.06127091429,996.187,0,0,0,0,1430.558,0,0,0.497,0.035
"S68_A_WLIAM_N","Avenue William",68,"A",1194.802,3935.5857,36.4878597654862,16.1157945,1279.19362908571,3851.19407091429,1279.194,0,0,0,0,3852.531,0,0,1.337,0.035
"S68_A_COLLI_N","Colline",68,"A",617.27515,2565.419,70.0899727713981,13.7317304,701.666779085714,2481.02737091429,701.667,0,0,0,0,2481.889,0,0,0.862,0.035
"S68_A_CONVE_N","La Conversion, Gare",68,"A",16562.324,3607.5488,79.363981042654,49.483722,16646.7156290857,3523.15717091429,16646.716,0,0,0,0,3524.38,0,0,1.223,0.035
"S68_A_CDESO_E","Corsy-Dessous",68,"A",867.38617,2517.592,77.0152879829343,24.5985782,951.777799085714,2433.20037091429,951.778,0,0,0,0,2434.045,0,0,0.845,0.035
"S68_A_MARIO_E","Marionnettes",68,"A",907.4868,7664.7227,62.2468286899822,23.1603461,991.878429085714,7580.33107091429,991.878,0,0,0,0,7582.962,0,0,2.631,0.035
"S68_A_PONFI_E","Ponfilet",68,"A",754.3607,4644.092,132.126022525193,21.2742146,838.752329085714,4559.70037091429,838.752,0,0,0,0,4561.283,0,0,1.583,0.035
"S68_A_BRULE_O","Brûlées",68,"A",1125.9973,6529.29,55.6224756474222,18.856313,1210.38892908571,6444.89837091429,1210.389,0,0,0,0,6447.136,0,0,2.238,0.035
"S68_A_CDESU_N","Corsy-Dessus",68,"A",1013.25104,8035.7188,137.372621313035,24.9979805,1097.64266908571,7951.32717091429,1097.643,0,0,0,0,7954.087,0,0,2.76,0.035
"S68_A_LANDA_E","Lutry, Landar",68,"A",1382.0513,2427.4211,100.232591358172,24.8559705,1466.44292908571,2343.02947091429,1253.723,212.504,14.491,-0.216,-0.015,2301.49,42.369,1.808,0.83,0.035
"S68_A_ECHER_E","Lutry, Echerins",68,"A",485.27017,982.8192,32.304021894336,9.4337579,569.661799085714,898.427570914286,569.662,0,0,0,0,898.739,0,0,0.311,0.035
"S68_A_CROIX_S","Lutry, Croix/Lutry",68,"A",555.5318,4717.0425,30.0843592330979,20.0911471,639.923429085714,4632.65087091429,639.923,0,0,0,0,4575.386,58.754,1.268,1.489,0.032
"S68_A_CROIX_T","Lutry, Croix/Lutry",68,"A",0,1222.891,NA,11.717833,0,1138.49937091429,0,0,NA,0,NA,1138.895,0,0,0.396,0.035
"S68_R_CROIX_T","Lutry, Croix/Lutry",68,"R",1723.2925,0,45.0422417398578,413.4792627,1787.488603,0,874.292,913.185,51.088,-0.012,-0.001,0,0,NA,0,NA
"S68_R_ECHER_O","Lutry, Echerins",68,"R",1141.6841,1112.2571,133.466409266409,6.5939034,1205.880203,1048.060997,1205.88,0,0,0,0,1048.425,0,0,0.364,0.035
"S68_R_LANDA_P","Lutry, Landar",68,"R",2099.0142,1712.2968,184.912707609116,12.7117117,2163.210303,1648.100697,1817.168,349.224,16.144,3.182,0.147,1642.491,6.127,0.372,0.517,0.031
"S68_R_CDESU_S","Corsy-Dessus",68,"R",3598.6738,1298.2036,62.7350592478104,24.1535986,3662.869903,1234.007497,3662.87,0,0,0,0,1234.436,0,0,0.429,0.035
"S68_R_BRULE_E","Brûlées",68,"R",4715.1387,1406.9131,126.153469177199,42.3249614,4779.334803,1342.716997,4779.335,0,0,0,0,1343.183,0,0,0.466,0.035
"S68_R_PONFI_O","Ponfilet",68,"R",3896.7913,1318.5345,59.3986591026302,14.3791591,3960.987403,1254.338397,3960.987,0,0,0,0,1254.774,0,0,0.436,0.035
"S68_R_MARIO_O","Marionnettes",68,"R",3624.1965,2204.948,96.6716456348184,18.7991233,3688.392603,2140.751897,3688.393,0,0,0,0,2141.495,0,0,0.743,0.035
"S68_R_CDESO_O","Corsy-Dessous",68,"R",1849.1614,1210.5957,119.130096078941,32.641128,1913.357503,1146.399597,1913.358,0,0,0,0,1146.798,0,0,0.398,0.035
"S68_R_CONVE_S","La Conversion, Gare",68,"R",3054.0093,9020.559,46.8718976215098,56.8465334,3118.205403,8956.362897,3118.205,0,0,0,0,8959.472,0,0,3.109,0.035
"S68_R_COLLI_S","Colline",68,"R",1335.3533,1216.729,29.7460378817163,9.202818,1399.549403,1152.532897,1399.549,0,0,0,0,1152.933,0,0,0.4,0.035
"S68_R_WLIAM_S","Avenue William",68,"R",1279.7708,1274.0532,30.2511915496586,10.0646824,1343.966903,1209.857097,1343.967,0,0,0,0,1210.277,0,0,0.42,0.035
"S68_R_ORZEN_S","Orzens",68,"R",1255.9786,1302.5985,68.4977089242854,10.2750225,1320.174703,1238.402397,1320.175,0,0,0,0,1238.832,0,0,0.43,0.035
"S68_R_CHAMP_S","Les Champs",68,"R",189.99675,4387.479,149.467065868263,30.2215877,254.192853,4323.282897,252.288,1.935,0.761,0.03,0.012,2806.836,1515.996,35.066,-0.451,-0.01
"S68_R_VOISD_E","Voisinand",68,"R",605.8032,2333.8318,88.1952662721893,33.1056307,669.999303,2269.635697,201,476.996,71.194,7.997,1.194,2174.934,94.354,4.157,-0.348,-0.015
"S68_R_LYGAR_C","Lutry, gare",68,"R",3.883266,2371.2393,NA,13.3116371,3.883266,2307.043197,3.883,0,0,0,0,2307.844,0,0,0.801,0.035
"S69_A_LPORT_B","Lutry, Port",69,"A",2854.9438,0,177.805832502493,1167.4384986,2824.440302,0,2824.44,0,0,0,0,0,0,NA,0,NA
"S69_A_CHAMP_N","Les Champs",69,"A",2732.0396,215.34111,45.0521609538003,46.7163509,2701.536102,245.844608,906.568,1796.966,66.516,1.998,0.074,198.746,46.307,18.836,-0.792,-0.322
"S69_A_LYGAR_E","Lutry, gare",69,"A",2685.7288,237.58731,84.0284175889919,26.453784,2655.225302,268.090808,2655.225,0,0,0,0,268.184,0,0,0.093,0.035
"S69_A_SAVUI_N","Savuit-Place",69,"A",201.07323,1063.8862,52.0917248255234,17.277667,170.569732,1094.389698,170.57,0,0,0,0,1094.77,0,0,0.38,0.035
"S69_A_BRELA_N","Brélaz",69,"A",207.32709,1916.5677,103.511812981845,16.6474695,176.823592,1947.071198,176.824,0,0,0,0,1947.747,0,0,0.676,0.035
"S69_A_SAVOI_N","Savoie",69,"A",163.21939,1394.6428,47.1216047844505,14.2148719,132.715892,1425.146298,132.716,0,0,0,0,1425.641,0,0,0.495,0.035
"S69_A_CROIX_O","Lutry, Croix/Lutry",69,"A",484.3899,2601.644,33.0676646706587,25.0072265,453.886402,2632.147498,453.886,0,0,0,0,789.918,1844.975,70.094,2.746,0.104
"S69_A_ECHER_O","Lutry, Echerins",69,"A",25.094988,91.56191,122.589889521259,7.9976048,0,127.473918,0,0,NA,0,NA,127.518,0,0,0.044,0.035
"S69_A_LANDA_E","Lutry, Landar",69,"A",0,1344.5298,NA,15.7539337,0,1375.033298,0,0,NA,0,NA,1221.194,152.232,11.071,-1.607,-0.117
"S69_R_LANDA_E","Lutry, Landar",69,"R",2081.261,0,136.531296795448,785.3115638,2144.33050961111,0,1223.048,919.01,42.858,-2.273,-0.106,0,0,NA,0,NA
"S69_R_ECHER_E","Lutry, Echerins",69,"R",52.42374,134.52615,41.8122192273136,9.0155735,115.493249611111,71.4566403888889,115.493,0,0,0,0,71.481,0,0,0.024,0.034
"S69_R_CROIX_S","Lutry, Croix/Lutry",69,"R",2364.3394,570.3512,31.6656680647094,33.2545672,2427.40890961111,507.281690388889,1489.89,943.552,38.871,6.033,0.249,507.458,0,0,0.176,0.035
"S69_R_SAVOI_S","Savoie",69,"R",1110.6569,78.42375,107.672160623314,14.6339125,1173.72640961111,15.3542403888889,1173.726,0,0,0,0,15.36,0,0,0.006,0.039
"S69_R_BRELA_S","Brélaz",69,"R",705.74255,238.44754,43.2621330137807,17.4689841,768.812059611111,175.378030388889,768.812,0,0,0,0,175.439,0,0,0.061,0.035
"S69_R_GVESS_S","Gravesse",69,"R",167.9864,25.223743,40.8891551827442,9.5503295,268.901676222222,0,268.902,0,0,0,0,0,0,NA,0,NA
"S69_R_SAVUI_S","Savuit-Place",69,"R",239.39282,310.62372,92.2177950868784,18.832834,302.462329611111,247.554210388889,302.462,0,0,0,0,247.64,0,0,0.086,0.035
"S69_R_LYGAR_O","Lutry, gare",69,"R",118.29045,2316.5652,46.4017375674056,27.1518874,181.359959611111,2253.49569038889,181.36,0,0,0,0,2254.278,0,0,0.782,0.035
"S69_R_CHAMP_S","Les Champs",69,"R",106.67377,2884.915,159.08726715999,31.4103715,169.743279611111,2821.84549038889,153.369,16.175,9.529,-0.199,-0.117,1763.947,1059.818,37.558,1.92,0.068
"S69_R_LPORT_B","Lutry, Port",69,"R",0,1522.9419,NA,14.344986,0,1459.87239038889,0,0,NA,0,NA,1460.379,0,0,0.507,0.035
"S70_A_R-CFF_F","Renens-Gare",70,"A",1624735.5,0,86.7557081335825,246.7142305,1624733.40871429,0,1624733.409,0,0,0,0,0,0,NA,0,NA
"S70_A_EPNEX_F","Epenex",70,"A",168378.89,37440.254,77.2442591691009,34.1762615,168376.798714286,37442.3452857143,168376.799,0,0,0,0,37455.342,0,0,12.997,0.035
"S70_A_CROCH_F","Crochy",70,"A",197904.47,119331.34,78.7388409775283,39.3447744,197902.378714286,119333.431285714,197902.379,0,0,0,0,119374.854,0,0,41.423,0.035
"S70_A_CERIS_F","Cerisaie",70,"A",300852.06,131618.06,54.6489426970428,40.1416105,300849.968714286,131620.151285714,300849.969,0,0,0,0,131665.839,0,0,45.688,0.035
"S70_A_BASS_F","Bassenges",70,"A",100111.05,69298.02,94.3865234494426,32.9853573,100108.958714286,69300.1112857143,100108.959,0,0,0,0,69324.167,0,0,24.056,0.035
"S70_A_EPFL_L","EPFL",70,"A",1195531.1,717831.25,84.1724108070662,63.1584371,1195529.00871429,717833.341285714,1195529.009,0,0,0,0,718082.517,0,0,249.176,0.035
"S70_A_SORGE_F","UNIL-Sorge",70,"A",674112.44,349677.2,75.5258322098932,43.5841759,674110.348714286,349679.291285714,657117.044,16972.743,2.518,-20.562,-0.003,349800.441,0.239,0,121.389,0.035
"S70_A_MLINE_F","UNIL-Mouline",70,"A",369566.38,199436.84,71.7159069690243,38.5830551,369564.288714286,199438.931285714,369564.289,0,0,0,0,199508.161,0,0,69.23,0.035
"S70_A_CHBR_F","UNIL-Chamberonne",70,"A",506119.34,263519.06,75.0799071618037,39.317517,506117.248714286,263521.151285714,506117.249,0,0,0,0,263612.625,0,0,91.474,0.035
"S70_A_BNETT_F","Bourdonnette",70,"A",600659.25,161075.19,130.140051786639,45.0698566,600657.158714286,161077.281285714,600617.265,38.817,0.006,-1.077,0,161133.039,0.157,0,55.915,0.035
"S70_A_MALEY_F","Malley",70,"A",746242.6,383231.44,66.1566072908036,54.3290937,746240.508714286,383233.531285714,746240.509,0,0,0,0,383366.56,0,0,133.029,0.035
"S70_A_PROV_F","Provence",70,"A",347658.9,175699.92,73.6239077318093,36.7562759,347656.808714286,175702.011285714,347656.809,0,0,0,0,175763.001,0,0,60.99,0.035
"S70_A_MTELY_F","Montelly",70,"A",285547.53,288972.62,113.063198873519,49.3700667,285545.438714286,288974.711285714,285545.439,0,0,0,0,289075.021,0,0,100.31,0.035
"S70_A_VIGIE_F","Vigie",70,"A",166900.14,693564.9,72.9646549402283,54.7801913,166898.048714286,693566.991285714,166898.049,0,0,0,0,693807.743,0,0,240.752,0.035
"S70_A_FLON_R","Lausanne-Flon",70,"A",0,3693565,NA,19.4457082,0,3693567.09128571,0,0,NA,0,NA,3694849.207,0,0,1282.116,0.035
"S70_R_FLON_R","Lausanne-Flon",70,"R",3442583,0,81.1810814824243,241.5860128,3443623.34107143,0,3443623.341,0,0,0,0,0,0,NA,0,NA
"S70_R_VIGIE_R","Vigie",70,"R",633576.5,128167.625,116.160062258119,42.0119222,634616.841071429,127127.283928571,410804.962,222753.844,35.101,-1058.035,-0.167,127022.609,148.407,0.117,43.732,0.034
"S70_R_MTELY_R","Montelly",70,"R",342453.78,309802.03,62.8178135115381,46.4443673,343494.121071429,308761.688928571,343494.121,0,0,0,0,308868.867,0,0,107.178,0.035
"S70_R_PROV_R","Provence",70,"R",161861.56,261559.84,76.7753636800033,34.9087815,162901.901071429,260519.498928571,161256.208,1655.454,1.016,9.761,0.006,237241.636,23361.878,8.967,84.015,0.032
"S70_R_MALEY_R","Malley",70,"R",417315.6,683117.6,148.088429131559,48.0945672,418355.941071429,682077.258928571,418355.941,0,0,0,0,682314.023,0,0,236.764,0.035
"S70_R_BNETT_R","Bourdonnette",70,"R",202209.45,614553.44,77.5292743953294,74.8129223,203249.791071429,613513.098928571,202565.995,666.28,0.328,-17.516,-0.009,613726.056,0.006,0,212.963,0.035
"S70_R_CHBR_R","UNIL-Chamberonne",70,"R",253486.06,496170.8,76.0613274410073,45.0787531,254526.401071429,495130.458928571,254526.401,0,0,0,0,495302.329,0,0,171.87,0.035
"S70_R_MLINE_R","UNIL-Mouline",70,"R",217213.94,307430.8,75.7250302347888,43.8728842,218254.281071429,306390.458928571,218254.281,0,0,0,0,306496.814,0,0,106.355,0.035
"S70_R_SORGE_R","UNIL-Sorge",70,"R",323638.75,698708,100.35,37.291651,324679.091071429,697667.658928571,281348.355,43363.961,13.356,33.225,0.01,686497.532,11408.061,1.635,237.934,0.034
"S70_R_EPFL_R","EPFL",70,"R",719806.06,1179861.5,67.1055472201384,57.449555,720846.401071429,1178821.15892857,720846.401,0,0,0,0,1179230.353,0,0,409.194,0.035
"S70_R_BASS_R","Bassenges",70,"R",67689.13,86852.02,68.4803450025368,34.5462628,68729.4710714286,85811.6789285714,68729.471,0,0,0,0,85841.466,0,0,29.787,0.035
"S70_R_CERIS_R","Cerisaie",70,"R",167004.58,292390.3,78.1649486627978,44.7265145,168044.921071429,291349.958928571,168044.921,0,0,0,0,291451.093,0,0,101.134,0.035
"S70_R_CROCH_R","Crochy",70,"R",121356.27,220284.16,85.6162290491457,39.417272,122396.611071429,219243.818928571,122396.611,0,0,0,0,219319.923,0,0,76.104,0.035
"S70_R_EPNEX_R","Epenex",70,"R",45965.715,200640.33,82.6891266393276,45.5216509,47006.0560714286,199599.988928571,47006.056,0,0,0,0,199669.274,0,0,69.285,0.035
"S70_R_R-CFF_F","Renens-Gare",70,"R",0,1665751.5,NA,19.8670267,0,1664711.15892857,0,0,NA,0,NA,1665289.016,0,0,577.857,0.035
"S72_A_OUC","Ouchy-Olympique",72,"A",2219359,0,120,20,2250761.80769231,0,2221558.371,29195.543,1.297,-7.894,0,0,0,NA,0,NA
"S72_A_JOR","Jordils",72,"A",461925,56509,60,20,493327.807692308,25106.1923076923,493206.444,121.337,0.025,-0.027,0,24701.528,411.907,1.641,7.243,0.029
"S72_A_DEL","Délices",72,"A",1095973,135670,60,20,1127375.80769231,104267.192307692,1110800.158,16507.806,1.464,-67.844,-0.006,69869.918,34829.222,33.404,431.948,0.414
"S72_A_GRA","Grancy",72,"A",673332,273402,60,20,704734.807692308,241999.192307692,704734.808,0,0,0,0,242083.195,0,0,84.003,0.035
"S72_A_CFF","Lausanne-Gare",72,"A",6391538,1139179,120,20,6422940.80769231,1107776.19230769,6411611.481,11263.316,0.175,-66.011,-0.001,688442.222,421645.125,38.062,2311.155,0.209
"S72_A_FLO","Lausanne-Flon",72,"A",2366157,4435935,120,20,2397559.80769231,4404532.19230769,2397559.808,0,0,0,0,4406061.1,0,0,1528.908,0.035
"S72_A_RIP","Riponne-M.Béjart",72,"A",1447749,2194807,60,20,1479151.80769231,2163404.19230769,1479151.808,0,0,0,0,2164155.156,0,0,750.964,0.035
"S72_A_BES","Bessières",72,"A",736250,1362018,60,20,767652.807692308,1330615.19230769,684311.412,83342.556,10.857,1.16,0,1264666.917,66405.314,4.991,457.039,0.034
"S72_A_OUR","Ours",72,"A",386207,1158174,120,20,417609.807692308,1126771.19230769,125282.942,296656.411,71.037,4329.545,1.037,868810.85,254377.852,22.576,-3582.49,-0.318
"S72_A_CHU","CHUV",72,"A",427689,1651003,120,20,459091.807692308,1619600.19230769,459091.808,0,0,0,0,1620162.39,0,0,562.198,0.035
"S72_A_SAL","Sallaz",72,"A",536761,2294182,60,20,568163.807692308,2262779.19230769,568163.808,0,0,0,0,2263564.651,0,0,785.459,0.035
"S72_A_FOU","Fourmi",72,"A",90715,625110,120,20,122117.807692308,593707.192307692,122117.808,0,0,0,0,593913.281,0,0,206.089,0.035
"S72_A_VEN","Vennes",72,"A",37526,533103,180,20,68928.8076923077,501700.192307692,68928.808,0,0,0,0,501874.343,0,0,174.151,0.035
"S72_A_CRO","Croisettes",72,"A",0,1828562,NA,20,0,1797159.19230769,0,0,NA,0,NA,1613907.341,183722.921,10.223,471.07,0.026
"S72_R_CRO","Croisettes",72,"R",1541336,0,60,20,1559100.96153846,0,1402010.123,157103.512,10.077,12.673,0.001,0,0,NA,0,NA
"S72_R_VEN","Vennes",72,"R",477000,43921,120,20,494764.961538462,26156.0384615385,494764.962,0,0,0,0,26165.118,0,0,9.08,0.035
"S72_R_FOU","Fourmi",72,"R",537583,94827,120,20,555347.961538462,77062.0384615385,555347.962,0,0,0,0,77088.788,0,0,26.75,0.035
"S72_R_SAL","Sallaz",72,"R",1782921,253515,120,20,1800685.96153846,235750.038461538,1800685.962,0,0,0,0,235831.872,0,0,81.834,0.035
"S72_R_CHU","CHUV",72,"R",1371616,454497,60,20,1389380.96153846,436732.038461538,1389380.962,0,0,0,0,436883.637,0,0,151.599,0.035
"S72_R_OUR","Ours",72,"R",765602,351012,120,20,783366.961538462,333247.038461538,783366.956,0.006,0,0,0,282139.062,51159.331,15.352,51.355,0.015
"S72_R_BES","Bessières",72,"R",924277,656071,60,20,942041.961538462,638306.038461538,622127.244,320998.272,34.075,1083.554,0.115,539283.639,99214.409,15.543,192.01,0.03
"S72_R_RIP","Riponne-M.Béjart",72,"R",1589294,1451926,120,20,1607058.96153846,1434161.03846154,1607058.962,0,0,0,0,1434658.866,0,0,497.828,0.035
"S72_R_FLO","Lausanne-Flon",72,"R",3841028,1972544,60,20,3858792.96153846,1954779.03846154,3858792.962,0,0,0,0,1955457.584,0,0,678.546,0.035
"S72_R_CFF","Lausanne-Gare",72,"R",863020,6032357,120,20,880784.961538462,6014592.03846154,874929.897,5914.788,0.672,59.723,0.007,5757959.856,255902.857,4.255,-729.325,-0.012
"S72_R_GRA","Grancy",72,"R",274389,442154,60,20,292153.961538462,424389.038461538,292153.962,0,0,0,0,424536.353,0,0,147.315,0.035
"S72_R_DEL","Délices",72,"R",81922,685341,60,20,99686.9615384615,667576.038461538,80552.242,19173.193,19.233,38.473,0.039,619896.916,47769.782,7.156,90.66,0.014
"S72_R_JOR","Jordils",72,"R",13688,418380,120,20,31452.9615384615,400615.038461538,31264.196,190.799,0.607,2.033,0.006,399888.447,853.137,0.213,126.546,0.032
"S72_R_OUC","Ouchy-Olympique",72,"R",0,1669020,NA,20,0,1651255.03846154,0,0,NA,0,NA,1581779.143,69348.22,4.2,-127.675,-0.008
"S81_A_CHARM_E","Charmeur (EVAM)",81,"A",7419.4004,0,337.640718562874,101.6017964,7419.4003725,0,7419.4,0,0,0,0,0,0,NA,0,NA
"S81_A_BRE_S","Bré",81,"A",79.40001,3463,330.381097560976,28.9610778,79.3999824999999,3463.0000275,61.426,18.123,22.825,0.149,0.188,1277.764,2184.003,63.067,-1.233,-0.036
"S81_A_COLMA_N","Collège de Marcolet",81,"A",0,4035.8003,NA,12.2012195,0,4035.8003275,0,0,NA,0,NA,4037.201,0,0,1.401,0.035
